"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2013-09-30,"Fruit Heights","UT","Ogden","Davis",7742,1534,0.0105401844532279,0.0407055630936228,0.0542955326460481,1414
2013-09-30,"Fayetteville","NY","Syracuse","Onondaga",7743,1632,-0.0204081632653061,-0.020995800839832,0.0206378986866792,1535
2013-09-30,"Worthington","IN","Bloomington","Greene",7744,725,-0.00275103163686382,-0.0176151761517615,-0.00548696844993141,452
2013-09-30,"Belgrade","ME","Augusta","Kennebec",7745,926,0.0404494382022472,0.129268292682927,0.0187018701870187,1314
2013-09-30,"Lower Mt Bethel Township","PA","Allentown","Northampton",7746,1244,0.0113821138211382,-0.0273651290070367,-0.070254110612855,758
2013-09-30,"Heidelberg Township","PA","York","York",7747,1329,-0.00150262960180316,0.0326340326340326,0.0539254559873117,970
2013-09-30,"Gore","VA","Winchester","Frederick",7748,1356,0.00444444444444444,0.00518902891030393,0.0536130536130536,711
2013-09-30,"Monmouth Beach","NJ","New York","Monmouth",7749,2538,0.0023696682464455,-0.0264672036823936,0.00994826900119379,2060
2013-09-30,"Greenfield","MN","Minneapolis-St Paul","Hennepin",7750,2186,0.00551977920883165,0.0540019286403086,0.119877049180328,910
2013-09-30,"Arcadia","IN","Indianapolis","Hamilton",7751,1194,-0.00912863070539419,-0.0205086136177194,0.0293103448275862,1282
2013-09-30,"Collinsville","TX","Sherman","Grayson",7752,1137,0.0280289330922242,0.0383561643835616,0.0557103064066852,856
2013-09-30,"Concordia","NJ","New York","Middlesex",7753,1625,0.0137242669993762,0.0130922693266833,0.00061576354679803,2180
2013-09-30,"Huntington Township","PA","Gettysburg","Adams",7754,1143,0.00263157894736842,0.0150976909413854,0.00175284837861525,760
2013-09-30,"Franklin Township","NJ","Allentown","Warren",7755,1878,0.0284775465498357,-0.0239085239085239,0.00427807486631016,957
2013-09-30,"Barnardsville","NC","Asheville","Buncombe",7756,1125,-0.00618374558303887,-0.0293356341673857,-0.0217391304347826,667
2013-09-30,"Blanchard","MI","Mount Pleasant","Isabella",7757,760,-0.00523560209424084,-0.0318471337579618,-0.0663390663390663,1086
2013-09-30,"Red Oak","IA",,"Montgomery",7758,817,-0.0365566037735849,-0.0554913294797688,-0.0694760820045558,1882
2013-09-30,"Callaway","VA","Roanoke","Franklin",7759,1163,0,0.0201754385964912,0.0374665477252453,524
2013-09-30,"Cameron","WV","Wheeling","Marshall",7760,844,0.0510585305105853,0.0563204005006258,0.00356718192627824,1014
2013-09-30,"Harmony Township","PA","Pittsburgh","Beaver",7761,940,-0.00212314225053079,-0.0115667718191377,0.00106496272630458,1300
2013-09-30,"Buchanan","MI","Niles","Berrien",7762,711,0.0186246418338109,-0.0607661822985469,-0.0632411067193676,1109
2013-09-30,"Logandale","NV","Las Vegas","Clark",7763,1295,0.0101404056162247,0.00621600621600622,0.0101404056162247,894
2013-09-30,"Edgewood","PA","Pittsburgh","Allegheny",7764,1403,-0.00918079096045198,-0.014747191011236,0.0369549150036955,1151
2013-09-30,"South Vienna","OH","Springfield","Clark",7765,888,-0.0553191489361702,-0.0845360824742268,-0.172413793103448,901
2013-09-30,"Suring","WI","Green Bay","Oconto",7766,988,0.0102249488752556,0.0432946145723337,0.0259605399792316,932
2013-09-30,"Mcchesneytown-Loyalhanna","PA","Pittsburgh","Westmoreland",7767,855,-0.0206185567010309,-0.0115606936416185,0.00825471698113208,1186
2013-09-30,"Franklin Township","PA","Allentown","Carbon",7768,1414,-0.00492610837438424,0.0114449213161659,-0.000706713780918728,777
2013-09-30,"Malta","MT",,"Phillips",7769,928,-0.0148619957537155,-0.0811881188118812,-0.0190274841437632,802
2013-09-30,"Highland Acres","DE","Dover","Kent",7770,1337,0.00300075018754689,-0.00520833333333333,-0.0118255728011826,1593
2013-09-30,"Baxley","GA",,"Appling",7771,849,0.00236127508854782,-0.0263761467889908,-0.0139372822299652,1430
2013-09-30,"Zirconia","NC","Asheville","Henderson",7772,1155,-0.00431034482758621,0.0358744394618834,0.0774253731343284,1289
2013-09-30,"Netcong","NJ","New York","Morris",7773,1860,0.0136239782016349,0.0287610619469027,0.0708117443868739,800
2013-09-30,"Roberta","GA","Macon","Crawford",7774,887,0.00910125142207053,-0.0348204570184984,-0.00112612612612613,498
2013-09-30,"Caroline","NY","Ithaca","Tompkins",7775,1517,0.00596816976127321,0.0520110957004161,0.030570652173913,710
2013-09-30,"Mount Pocono","PA","East Stroudsburg","Monroe",7776,1225,-0.00244299674267101,0.0199833472106578,0.0755048287971905,1148
2013-09-30,"Homestead","PA","Pittsburgh","Allegheny",7777,805,0.00374064837905237,-0.0289505428226779,0.055045871559633,976
2013-09-30,"Highland Lake","NJ","New York","Sussex",7778,1470,0.0103092783505155,0.0236768802228412,0.00341296928327645,2372
2013-09-30,"Union Township","PA","Gettysburg","Adams",7779,1278,0.00392772977219167,0.0256821829855538,0.0240384615384615,1487
2013-09-30,"Franklin","MI","Detroit","Oakland",7780,2969,0.00609962724500169,0.0133105802047782,0.0653031933979189,1181
2013-09-30,"Reiffton","PA","Reading","Berks",7781,1442,-0.00414364640883978,0.0105115627189909,-0.00345542501727712,1264
2013-09-30,"Overton","NV","Las Vegas","Clark",7782,1075,0.00467289719626168,-0.00555041628122109,-0.0119485294117647,831
2013-09-30,"Ashby","MA","Boston","Middlesex",7783,1712,0.00410557184750733,0.0136175251628182,-0.0228310502283105,1123
2013-09-30,"Ozark","AR","Fort Smith","Franklin",7784,755,0.00935828877005348,0.0216508795669824,0.0230352303523035,886
2013-09-30,"Mansfield Township","NJ","Allentown","Warren",7785,1612,-0.00861008610086101,-0.0421865715983363,-0.0562060889929742,993
2013-09-30,"Ida Grove","IA",,"Ida",7786,812,-0.0645161290322581,-0.0793650793650794,-0.138004246284501,959
2013-09-30,"Southchase","FL","Orlando","Orange",7787,1378,0.00878477306002928,0.0275913497390007,0.0715396578538103,1441
2013-09-30,"Mesquite","NM","Las Cruces","Dona Ana",7788,845,-0.00588235294117647,-0.00821596244131455,-0.00705052878965922,508
2013-09-30,"Lavalette","WV","Huntington","Wayne",7789,930,-0.0271966527196653,-0.0558375634517767,-0.0587044534412955,857
2013-09-30,"Bell Township","PA","Pittsburgh","Westmoreland",7790,844,-0.0220162224797219,0.00118623962040332,-0.034324942791762,690
2013-09-30,"Richwood","TX","Houston","Brazoria",7791,1254,-0.0125984251968504,-0.0271528316524438,-0.08199121522694,930
2013-09-30,"Rapidan","VA","Culpeper","Culpeper",7792,1170,0.0060189165950129,0.00171232876712329,0.0272168568920105,596
2013-09-30,"Yarmouth","MA","Cape Cod","Barnstable",7793,1613,0.00310945273631841,0.0195954487989886,0.00749531542785759,728
2013-09-30,"Kirkland","IL","Chicago","De Kalb",7794,1192,0.00505902192242833,0.0311418685121107,-0.0332522303325223,776
2013-09-30,"Carefree","AZ","Phoenix","Maricopa",7795,2984,-0.0056647784071976,-0.0610446821900566,-0.111904761904762,2268
2013-09-30,"Oakhurst","OK","Tulsa","Tulsa",7796,804,0.005,0.0401034928848642,0.0791946308724832,1461
2013-09-30,"La Mesa","NM","Las Cruces","Dona Ana",7797,984,0.0113052415210689,-0.00101522842639594,0.0102669404517454,994
2013-09-30,"Churchill","PA","Pittsburgh","Allegheny",7798,1431,0.012022630834512,0.00774647887323944,0.0258064516129032,1528
2013-09-30,"Lanesboro","MA","Pittsfield","Berkshire",7799,1609,0.00877742946708464,0.0975443383356071,0.0441271901362752,1390
2013-09-30,"Stoddard","WI",,"Vernon",7800,1135,0.0106856634016028,0.0355839416058394,0.0460829493087558,657
2013-09-30,"Elmira","OR","Eugene","Lane",7801,1166,0.0112749349522984,0.0364444444444444,0.0309460654288241,884
2013-09-30,"Lakefield","MN",,"Jackson",7802,1108,0,0.0287836583101207,0.0572519083969466,886
2013-09-30,"Lucerne","CA","Clearlake","Lake",7803,994,-0.0753488372093023,-0.139393939393939,-0.146048109965636,1080
2013-09-30,"Pantego","TX","Dallas-Fort Worth","Tarrant",7804,1515,0.0127005347593583,0.0250338294993234,0.0160965794768612,819
2013-09-30,"Campbelltown","PA","Lebanon","Lebanon",7805,1426,0.00210822206605762,0.0273775216138329,0.0618019359642591,1066
2013-09-30,"Lower Grand Lagoon","FL","Panama City","Bay",7806,1135,0.00888888888888889,0.0206834532374101,0.0657276995305164,6133
2013-09-30,"Riddle","OR","Roseburg","Douglas",7807,776,-0.0114649681528662,-0.0419753086419753,-0.0360248447204969,807
2013-09-30,"Heidelberg Township","PA","Lebanon","Lebanon",7808,1253,-0.00238853503184713,0.0129345189975748,0.0329760923330585,654
2013-09-30,"Linden","TN",,"Perry",7809,765,0.00130890052356021,0.0213618157543391,-0.0903686087990487,1824
2013-09-30,"Comanche","OK","Duncan","Stephens",7810,782,0.0051413881748072,0.0510752688172043,0.0801104972375691,1555
2013-09-30,"Orleans","NY","Watertown","Jefferson",7811,1257,-0.00317208564631245,-0.0255813953488372,-0.157506702412869,521
2013-09-30,"Canastota","NY","Syracuse","Madison",7812,1315,-0.00904295403165034,-0.00378787878787879,-0.00303260045489007,1191
2013-09-30,"Granger","IA","Des Moines","Polk",7813,1524,0.0139720558882236,0.0360299116247451,0.0816181689141235,1080
2013-09-30,"Oak Park Heights","MN","Minneapolis-St Paul","Washington",7814,1339,0.00525525525525526,-0.00520059435364041,-0.027596223674655,1430
2013-09-30,"Lakin","KS",,"Kearny",7815,877,0,-0.0383771929824561,-0.078781512605042,487
2013-09-30,"Sparta","MI","Grand Rapids","Kent",7816,926,0.00216450216450216,-0.074,0.00433839479392625,1272
2013-09-30,"Kealakekua","HI","Hilo","Hawaii",7817,1296,0.0140845070422535,-0.118966689326988,-0.0905263157894737,581
2013-09-30,"Northeast Ithaca","NY","Ithaca","Tompkins",7818,1809,-0.00604395604395605,0.00611790878754171,0.0337142857142857,525
2013-09-30,"Meigs","GA","Thomasville","Thomas",7819,939,0.0151351351351351,0.0195439739413681,0.0262295081967213,489
2013-09-30,"Lovelock","NV",,"Pershing",7820,998,0.00402414486921529,-0.00992063492063492,-0.001001001001001,455
2013-09-30,"Six Mile","SC","Greenville","Pickens",7821,1150,0.0240427426536064,0.0379061371841155,0.0931558935361217,1235
2013-09-30,"Pomona","NY","New York","Rockland",7822,2725,0.00739371534195933,0.0167910447761194,-0.0250447227191413,1027
2013-09-30,"Oxoboxo River","CT","New London","New London",7823,1259,0.00159108989657916,-0.014866979655712,-0.0540946656649136,890
2013-09-30,"Jamestown","IN","Indianapolis","Boone",7824,1139,0.00618374558303887,0.00618374558303887,0.018783542039356,1107
2013-09-30,"Sewaren","NJ","New York","Middlesex",7825,1854,-0.00802568218298555,0.0114566284779051,-0.00536480686695279,868
2013-09-30,"Somis","CA","Ventura","Ventura",7826,3182,0.0098381466201206,0.0221651140379056,0.0124085268851416,631
2013-09-30,"Choteau","MT",,"Teton",7827,870,-0.0257558790593505,-0.0793650793650794,-0.0113636363636364,667
2013-09-30,"Richfield","NC","Albemarle","Stanly",7828,956,0.0105708245243129,0.00737618545837724,0.0335135135135135,727
2013-09-30,"Fulton","PA","Lancaster","Lancaster",7829,1037,0.00387221684414327,-0.0142585551330798,0.0328685258964143,602
2013-09-30,"Wrens","GA",,"Jefferson",7830,871,-0.0034324942791762,-0.0322222222222222,-0.0169300225733634,658
2013-09-30,"Crescent Springs","KY","Cincinnati","Kenton",7831,1218,0.00827814569536424,0.0133111480865225,-0.0161550888529887,1036
2013-09-30,"Greenhills","OH","Cincinnati","Hamilton",7832,945,-0.00211193241816262,-0.0125391849529781,-0.0227507755946225,1256
2013-09-30,"Mount Morris","MI","Flint","Genesee",7833,528,0,-0.0452079566003617,0.0272373540856031,1051
2013-09-30,"Grape Creek","TX","San Angelo","Tom Green",7834,1108,0.0100273473108478,0.0183823529411765,0.0852105778648384,563
2013-09-30,"Marriott-Slaterville City","UT","Ogden","Weber",7835,1290,0.032826261008807,0.0950764006791171,0.148708815672306,552
2013-09-30,"Pembroke","KY","Clarksville","Christian",7836,956,-0.012396694214876,0.0246516613076099,-0.0571992110453649,456
2013-09-30,"Ritzville","WA",,"Adams",7837,978,0.00204918032786885,-0.0151057401812689,0.0166320166320166,763
2013-09-30,"Keymar","MD","Baltimore","Carroll",7838,1652,-0.00301750150875075,-0.00661455201443175,0.00854700854700855,875
2013-09-30,"South Monroe","MI","Monroe","Monroe",7839,871,0.0247058823529412,-0.0034324942791762,-0.00457142857142857,2266
2013-09-30,"Ovett","MS","Laurel","Jones",7840,1011,0.011,0.065331928345627,0.0836012861736334,510
2013-09-30,"Walcott","IA","Davenport","Scott",7841,1098,0.0176088971269694,0.0358490566037736,-0.000909918107370337,659
2013-09-30,"North Wales","PA","Philadelphia","Montgomery",7842,1501,0.00468540829986613,-0.0111989459815547,-0.0202349869451697,964
2013-09-30,"Southgate","KY","Cincinnati","Campbell",7843,841,-0.0129107981220657,-0.0464852607709751,-0.0475651189127973,1308
2013-09-30,"Masonboro","NC","Wilmington","New Hanover",7844,1314,-0.000760456273764259,0.00305343511450382,0.0700325732899023,1364
2013-09-30,"North Jackson","OH","Youngstown","Mahoning",7845,814,-0.0297973778307509,-0.047953216374269,-0.0366863905325444,875
2013-09-30,"Knowlton Township","NJ","Allentown","Warren",7846,1535,-0.00775694893341952,-0.0594362745098039,0.00523903077930583,958
2013-09-30,"Huger","SC","Charleston","Berkeley",7847,1207,0.000829187396351575,0.0151387720773759,0.0220152413209145,803
2013-09-30,"Holt","MO","Kansas City","Clay",7848,1243,0.00566343042071197,0.00241935483870968,0.0264244426094137,924
2013-09-30,"Waverly","MN","Minneapolis-St Paul","Wright",7849,1243,0.0138662316476346,0.0410385259631491,0.0410385259631491,812
2013-09-30,"Forest Oaks","NC","Greensboro","Guilford",7850,1212,0.0133779264214047,0.0219224283305228,-0.0162337662337662,2059
2013-09-30,"Fellsmere","FL","Vero Beach","Indian River",7851,933,0.00538793103448276,-0.00955414012738853,-0.0381443298969072,617
2013-09-30,"Copake","NY","Hudson","Columbia",7852,1920,0.045182362547632,0.067853170189099,0.126760563380282,1045
2013-09-30,"Town of Milford","ME","Bangor","Penobscot",7853,803,-0.0313630880579011,-0.0748847926267281,-0.119517543859649,783
2013-09-30,"Mosinee","WI","Wausau","Marathon",7854,882,0.0114678899082569,-0.0725552050473186,-0.0850622406639004,1760
2013-09-30,"Reform","AL",,"Pickens",7855,843,0.00596658711217184,0.0511221945137157,0.03690036900369,423
2013-09-30,"Pitcairn","PA","Pittsburgh","Allegheny",7856,798,-0.00746268656716418,-0.036231884057971,0.0283505154639175,1023
2013-09-30,"Pratt","KS",,"Pratt",7857,754,0.00399467376830892,-0.0117955439056356,-0.00527704485488127,2520
2013-09-30,"Ronda","NC","North Wilkesboro","Wilkes",7858,963,-0.00619195046439629,-0.0112936344969199,-0.0082389289392379,906
2013-09-30,"Rich Hill","MO","Kansas City","Bates",7859,720,0.0212765957446809,0.00418410041841004,0.0140845070422535,1198
2013-09-30,"National Park","NJ","Philadelphia","Gloucester",7860,1315,0.0154440154440154,0.0313725490196078,-0.0732910500352361,1112
2013-09-30,"Mohnton","PA","Reading","Berks",7861,1152,0.00699300699300699,-0.023728813559322,-0.0303030303030303,840
2013-09-30,"Grantsville","WV",,"Calhoun",7862,861,0.0141342756183746,0.0436363636363636,-0.0559210526315789,443
2013-09-30,"Rockland","NY",,"Sullivan",7863,1104,-0.0298769771528998,-0.0596252129471891,-0.177959791511541,754
2013-09-30,"Macungie","PA","Allentown","Lehigh",7864,1403,0.010806916426513,0.0331369661266568,0.0233406272793581,942
2013-09-30,"Coden","AL","Mobile","Mobile",7865,748,-0.00531914893617021,-0.011889035667107,-0.00399467376830892,2876
2013-09-30,"Tennessee Ridge","TN",,"Houston",7866,864,0.00582072176949942,0.0117096018735363,0.0176678445229682,849
2013-09-30,"Sanford","CO",,"Conejos",7867,949,0.00211193241816262,-0.00105263157894737,-0.0557213930348259,505
2013-09-30,"Foreman","AR",,"Little River",7868,772,-0.00643500643500644,-0.00515463917525773,0.0104712041884817,440
2013-09-30,"Flatonia","TX",,"Fayette",7869,1147,-0.00434027777777778,-0.0179794520547945,-0.0441666666666667,400
2013-09-30,"Owen","WI",,"Clark",7870,904,-0.0022075055187638,0.0272727272727273,-0.00110497237569061,704
2013-09-30,"Raccoon Township","PA","Pittsburgh","Beaver",7871,1228,0.00573300573300573,0.0267558528428094,0.0336700336700337,853
2013-09-30,"Steele","AL","Birmingham","Saint Clair",7872,815,0.00991325898389095,0.011166253101737,0.0448717948717949,850
2013-09-30,"Hudson Bend","TX","Austin","Travis",7873,2107,-0.00472366556447803,0.0399802566633761,0.0513972055888224,1336
2013-09-30,"Dickerson","MD","Washington","Montgomery",7874,2000,0.000500250125062531,0.0025062656641604,-0.00398406374501992,694
2013-09-30,"Sloatsburg","NY","New York","Rockland",7875,2106,0.0139624458353394,0.012987012987013,0.0636363636363636,854
2013-09-30,"Big Lake","TX",,"Reagan",7876,955,0.00526315789473684,-0.0402010050251256,-0.0353535353535354,830
2013-09-30,"Fairport Harbor","OH","Cleveland","Lake",7877,963,-0.0133196721311475,-0.0474777448071217,-0.00103734439834025,1123
2013-09-30,"Borrego Springs","CA","San Diego","San Diego",7878,1978,-0.000505305709954523,0.0076413652572593,0.0405049973698054,1785
2013-09-30,"Woodlynne","NJ","Philadelphia","Camden",7879,1068,-0.000935453695042095,-0.0343580470162749,-0.000935453695042095,872
2013-09-30,"Colwich","KS","Wichita","Sedgwick",7880,1194,0.00167785234899329,-0.0401929260450161,-0.0148514851485149,691
2013-09-30,"Blue Ridge","TX","Dallas-Fort Worth","Collin",7881,1224,0.0140845070422535,0.0166112956810631,0.0479452054794521,895
2013-09-30,"Magnolia","OH","Canton","Stark",7882,911,0.0156075808249721,0.00551876379690949,-0.0161987041036717,868
2013-09-30,"Walton Park","NY","Poughkeepsie","Orange",7883,1866,-0.00373731980779498,-0.00107066381156317,-0.0048,872
2013-09-30,"Auberry","CA","Fresno","Fresno",7884,1302,0.0100853374709077,0.028436018957346,0.0904522613065327,1825
2013-09-30,"Middleburg","VA","Washington","Loudoun",7885,2252,-0.00353982300884956,-0.0157342657342657,0.0203896692342546,1366
2013-09-30,"Wormleysburg","PA","Harrisburg","Cumberland",7886,1178,0,0.0163934426229508,0.14591439688716,833
2013-09-30,"Riverview","MO","St. Louis","Saint Louis",7887,799,-0.00125,-0.00745341614906832,-0.00249687890137328,1091
2013-09-30,"Colton","OR","Portland","Clackamas",7888,1421,0.00637393767705382,0.0215672178289001,0.015,1067
2013-09-30,"Waynesburg","OH","Canton","Stark",7889,740,0.00680272108843537,-0.0288713910761155,0.0292072322670376,810
