"RegionName","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09"
"Strathmore","CA","Visalia","Tulare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ely","MN","Duluth","Saint Louis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1666,,,,,,,,,,,,,,,,,,,,,5.1282,,7.4556,,,,,,12.6051,11.6667,,10.9728,,,,,,,16.6667,,,,,,,,,,,,,,,,,6.6667,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,
"Union Beach","NJ","New York","Monmouth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Catasauqua","PA","Allentown","Lehigh",,,,,,,4.9019,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,15.3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.989,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,2.9412,,,,,,,7.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1818,21.0613,,,
"Burns","TN","Nashville","Dickson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6667,6.8628,,7.6923,,10.8763,3.9216,,3.4965,,,4.2017,10.8334,6.9048,,,,,6.9204,12.451,7.598,6.0715,,3.8492,,,,,,4.9019,5.5483,8.9745,8.2405,7.4314,5.8333,2.75,,,,,9.0909,,,,,,,8.3333,,,,,,18.1818,,,,,21.3287,,,,,,,,,,,,21.4286,,,,36.3636,,,,,,,,,,,,25,,,,,,,30.7692,17.1946,,,,,,,,,18.1818,16.5364,16.4452,,9.7633
"Steilacoom","WA","Seattle","Pierce",,,,,,,,4.5249,,,,,,,,,3.8462,,,5.9172,,,,,3.5715,,3.8492,,3.3333,,,,,,,,,,3.9216,5.6667,5,2.1667,3.625,,,,,5.4945,,,,,,,,,4.2017,,,,,,5.9172,,,,,,,,,,,,,,3.4602,4.3316,6.0447,,,,,,9.0909,,7.5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1429,,,,,,,,,,,,,,,,,,,,,,,,,18.1818,12.8342,,,,,,,,,,,,,
"Merrimac","MA","Boston","Essex",,,,,,,,,,,,,,,,6.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9172,,8.7681,,,,,,5.1282,16.3198,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,4.5249,,,,,,,,,4.1176,,13.986,,,,,,,,,,8.3333,,,,,,,,,,,,,5.9172,,8.7681,,12.3543,10.3921,,,,,,,,
"Franconia","PA","Philadelphia","Montgomery",,,,,,,,,,1.3158,,,2.0833,,,,,,,,,,,,,,,,,,,,1.8519,,,,,,,6.1919,3.6842,,2.1739,,,,2.2727,,,,,,,,,,1.3889,,,,,5.9172,,,,,3.6765,,,3.5715,,,4.7619,3.3333,,,,,,,,,,,,,,,,,,,,1.7857,,,,,,,,,,,,,,2.1739,,,,,,,1.4706,2.1164,1.202,,,,,,,3.5715,,,5.2631,3.6842,,,,,4.9019,,,,,,,2.9412,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Woodlawn","MD","Washington","Prince Georges",,,,,,12.5,10.4946,,,,,25.641,,,8.3333,16.0364,8.75,8.2143,,,27.2727,16.5775,7.2727,9.2584,,,,16.6667,,24.5562,,25.4438,18.1372,16.75,,23.0769,,18.5898,,,26.6667,26.6667,,12.071,,31.3609,,,6.25,29.7228,26.4663,,,11.7647,,,5.2632,11.9711,,,,,18.75,12.6225,9.0625,6.7083,,,,7.1429,6.8628,,,2.6738,,3.8068,5.3125,3.125,8.0803,5,,4.662,7.6107,,8.6957,3.5806,5.8498,,7.8854,4.5652,6.1232,,3.3333,,,,2.0833,4.7917,4.625,2.1667,,,4.1666,5.8579,3.3088,,,,2.2727,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,,,45.4545,,,,,,,,,18.1818,21.0613,33.0264,36.8742,41.8939,,,,,,46.1538,,52.609,54.5455,,47.7375,,36.5007,,35.1648,,,20,,,,,16.6667,17.5579,,,,5.8824,,,,,,,,,,
"Clay","AL","Birmingham","Jefferson",,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4.7619,7.7451,4.5168,,,2.0833,,,2.0833,,,1.7857,,3.984,2.4138,2.9576,4.2874,2.6358,,,3.3333,,,,,,,,,,,,,,,,,,1.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5715,,,,,
"Lakes of the Four Seasons","IN","Chicago","Lake",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.268,,,,,,,,,,,,,,10.6952,6.3636,4.9012,,,4.5249,,,,,,,,8.3333,,,8.3333,19.4741,10.7954,,,,,,,,6.6667,,,,13.6111,,,,9.0909,,,,,,,,,,,,,,,6.25,7.2794,8.7375,10.95,5.875,8.5417,,,,,,,,,,,,,,,,,,,,,
"Adamsville","AL","Birmingham","Jefferson",,,,,,,,,,5.8824,,,,,,,,,,,,6.993,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,7.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aumsville","OR","Salem","Marion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,16.1319,,,,,5.2632,,,,,,,4.0486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,16.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Broad Brook","CT","Hartford","Hartford",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,
"Centerton","AR","Fayetteville","Benton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.282,,,0.8065,,1.353,,1.5528,,,,,1.0204,2.0656,1.2521,,,,,,1.6129,,,,,2.3809,5.6667,4.6254,1.9778,1.3137,,2.146,,7.2222,4.6667,,7.1429,,17.7198,12.4265,12.4307,11.2359,12.8725,12.1345,24.2135,24.3939,29.1212,30.0513,,,45.4545,51.8048,43.897,44.5245,39.4565,33.9575,32.6398,31.1796,26.5656,19.5635,27.0044,28.7811,,24.3932,25.3749,16.1961,10.8788,8.7273,,16.0839,,,,20,,,36.3636,23.3766,16.7045,24.6997,27.3392,29.0776,14.2692,9.6154,8.5,11.5218,6.0652,6.7184,13.3333,8.4286,,2.5,7.1071,10.3824,9.4285,12.252,11.3993,10.7018,16.6933,14.2807,6.7112,9.697,9.1667,4.8333,11.7143,7.5
"Bailey","CO","Denver","Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5715,,,,,,3.663,,,,,,2.1739,,,,,,,1.6129,,,,,,,,,,,,,,,,,,,3.5715,10.1923,6.456,3.9206,14.4624,,24.2534,19.4925,13.9082,9.528,27.1328,,52.071,,,42.1053,41.6666,43.7972,41.54,38.0612,32.9176,40.8696,43.2191,33.8461,,,56.25,47.3832,40.7064,36.8137,34.3912,27.8725,,17.6035,27.3432,32.9895,33.8739,,42.2524,,41.2587,31.8159,47.2733,51.413,35.4762,23.6782,24.0271,26.7398,,,50,33.1933,33.75,33.0059,33.9583,23.8095,22,15.7153,28.6492,23.6946,28.9286,26.1576,38.4853,29.3628,20.2778,11.4152,10.9212,11.6662,18.0798
"Tarrant","AL","Birmingham","Jefferson",,9.0909,7.0113,,,3.9216,,,,2.7778,,4.6795,,,6.25,,,,,3.3333,6.5,7.7628,3.9423,,,,4.5455,,,7.6923,8.0694,10.3205,,8.0128,,,,12.5,5.1471,,2.6316,,,4.5454,,8.0151,,,,,6.5359,19.5139,,,6.25,13.778,7.6042,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,2.6316,,,,,,,,,,,5.9172,,,,,,,,3.268,4.7223,,,,,,2.5,5.5961,3.4423,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stowe Township","PA","Pittsburgh","Allegheny",,,,,,,,,,,,6.993,,,,,,,,,,,,,,,,8.3333,,,,13.3333,,,,,,,,,,,6.6667,,,,,,,,,6.6667,,,,,7.6923,,,,,,,,14.4231,23.7634,15.4829,,,,,,,,,,,,,,,,,3.5715,,,,,,,4.2017,,,,,,,,,,3.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1429,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,13.986,,,7.6923,,,,,,,,,,,,18.1818,,,,,,,,9.0909,,,,
"Ulster","NY","Kingston","Ulster",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pismo Beach","CA","San Luis Obispo","San Luis Obispo",,3.4375,,,,,,,2.1739,,,1.7242,3.5879,5.3089,2.9018,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,9.0909,,,,,,,,,,,9.0909,,,,,,,,14.2857,,,,25,,,9.0909,8.2682,6.6875,6.3293,3.1667,7.6667,13.4902,,13.6878,10.049,,6.7308,,7.3595,7.6923,11.5385,10.1099,10.8077,9.8169,12.1247,11.6268,11.0902,5.2631,9.9123,5.8333,,2.0833,
"Town of Windsor","NY","Binghamton","Broome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Verona","NY","Utica","Oneida",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9019,,,,,,,,,,,,,,,27.2727,,,,,,,,,7.1429,,,,,,,,,,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Willow Street","PA","Lancaster","Lancaster",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,4.8077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,,,,,,,,,,
"Waite Park","MN","St. Cloud","Stearns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baraboo","WI","Baraboo","Sauk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,6.5274,9.7588,12.599,13.6666,10.381,21.1667,16.9047,,27.5641,,,,,15.3846,27.0961,30.0452,28.5633,33.9536,,,,36.3636,,,,14.2857,14.7059,7.3929,,,,,,,,,,,,5.3476,,8.0151,
"North Bend","OH","Cincinnati","Hamilton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5454,,,,,5.9172,,,,,,,5.9172,,,,,,,,,6.4102,,7.0513,,,5.8823,8.6631,,,,,6.25,,,,,6.993,,,,,,,,,,,,,,6.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haverford","PA","Philadelphia","Montgomery",,,,,,,,1.282,1.5553,0.8451,,0.8929,,,,0.8621,1.4099,1.9859,1.0559,0.9738,1.7709,1.1208,1.2197,1.4358,1.7584,0.895,1.2343,,1.9551,1.881,1.5883,1.1363,1.4108,0.7671,1.0094,,,,0.9616,,,,0.5495,,,0.8475,2.1084,3.1667,2.8378,2.1785,2.0923,1.0726,1.5988,0.875,0.9368,1.0426,3.0424,1.8884,,,,,0.9804,,,,,1.3889,1.5217,0.8013,2.387,1.5555,2.2796,2.1094,1.1701,,,0.3876,,,,2,2.2064,1.1645,1.0753,1.6472,0.9947,,,0.9804,0.6863,,1.0638,0.7447,,0.6098,,1.2246,2.1376,1.2984,,0.4587,0.9384,0.5697,,1.1111,1.8416,2.1419,2.1749,2.379,1.2308,,,0.6579,0.976,0.5582,1.175,,,1.1905,,,,,,,1.3334,0.9333,1.4417,,,,,,2.2727,4.6212,2.803,,0.8621,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,10.989,10.7843,,,,,,,,,,,,
"Arlington Heights","PA","East Stroudsburg","Monroe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9019,,,,,,,,,9.5238,,16.1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3846,,,,,,,,,,,
"Bethpage","TN","Nashville","Sumner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4965,,,,,,,,,,,10.7143,7.5,,,,,,,,,,5.4945,,,,,,,,,5.5556,,,,,,,,,,6.25,6.4951,,,12.5,,,,7.6923,7.6923,,8.7681,,,6.4102,,,,4.5249,,,9.0498,,,8.3333,8.3333,,10.4701,4.5752,,,,,5.3476,,8.0151,,23.7531,21.5686,14.6645,,,10.6952,18.8636,15.6439,,,,,,,8.3333,,15.9091,,,,,18.1818,,,18.1818,,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3636,,,,,,,,,,,,,,,53.8462,38.2147,,,14.2857,15.6863,
"Village Green-Green Ridge","PA","Philadelphia","Delaware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5556,,,,,,,,,,,,,,,,,,,,,4.2017,,,,,,6.6667,,,4.2017,,6.627,3.8889,,2.2727,,3.3134,,3.5673,,,6.993,,,,,,,,,,,,,,5.9172,,,,,,,,,,,,,,,,,,9.0909,,,,,,4.5249,,,,,,,,,,,,,7.6923,,5.6993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sappington","MO","St. Louis","Saint Louis",,,,,,,,,,,,,,,,,,,,,3.3333,,,,,,,,,2.9412,,,,,,,,,,,3.4602,,,,,,,,,,,,,,,,,,,,,,,,,2.1739,,,,,,,3.125,,4.7868,,,,,,1.7242,,,,,,,,,,,,,,,,6.6666,4.6667,,,,3.663,,,,,,,,,,,,,,3.125,,,,6.6667,,,,,,14.2857,,,,,,,,,,,,6.6667,,,,9.2879,,,,,,15.3846,10.2564,,,9.0909,,,,,,,,,,9.0909,17.318,,,,,,,16.6667,,9.7633,12.2172,19.0385,16.6132,12.902,8.4759,3.7664,,10.989,,,,,,4.9019,,3.8816,
"London","OH","Columbus","Madison",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3809,,,,,,,,,,,,2.3809,,,,2.6316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8462,,,4.9019,,,9.0909,,,,3.6765,6.0336,,,,5.3476,,,,7.1429,,,6.25,,,,4.8077,,,,,,2.451,,3.75,4.4603,6.6951,7.1699,3.75,5.2381,7.4621,4.4318,3.5375,,,,,,,
"Lovettsville","VA","Washington","Loudoun",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9216,,,8.3333,,8.3333,,,,,,31.25,,,,27.2727,,,,,30.7692,,,,18.1818,18.1818,20.3253,14.9019,14.1384,,,,18.75,,21.4209,16.9934,,,23.5294,,,8.3333,,,,,,,,,,,,,41.6667,,,,,,4.2017,5.625,3.2589,,,8.3333,,,8.3333,,,,7.6923,,
"Ambler","PA","Philadelphia","Montgomery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,7.1429,,,,,,,,,,,,,,16.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3824,10.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333,,,,,,,,,,,,,
"Ben Lomond","CA","Santa Cruz","Santa Cruz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,6.6667,7.27,3.6923,,,5.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lower Providence Township","PA","Philadelphia","Montgomery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jefferson","MD","Washington","Frederick",,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5249,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Watchung","NJ","New York","Somerset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,
"Robinwood","MD","Hagerstown","Washington",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,1.9231,,,2.9412,,,,,4.5454,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3333,
"Hellam","PA","York","York",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bellwood","VA","Richmond","Chesterfield",,,14.2857,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6765,,,,,,,,,,,,,,,,,,,,,,2.9412,,,,,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3478,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,12.9714,,,,,,,
"Town of Sturbridge","MA","Worcester","Worcester",,,,,,,3.4602,,4.7285,,,,,,,14.2857,,,,,,,,,,,,,,,,,,,,,,,,7.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3809,3.5898,2.0605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2727,,,,,,3.9216,,,,,,4.5454,,5.5303,,7.8402,,,,,3.8462,,8.1854,7.3529,,,,,,,6.25,,,,,,26.6667,16.328,,13.0869,9.8039,9.1865,7.3068,7.3973,,14.5957,,,,,,,,,,,,,,,,,,,,,,7.3529,15.9134,9.9519,,8.3333,,10.8392,,,,,18.75,7.7206,,3.8462,
"Town of Rowley","MA","Boston","Essex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,,,,,,,5.9172,,,9.0498,9.2308,,,,,,,,,7.1429,,,,,,,9.0909,,,,,,5.4945,,,,,,,,,,,,,,,,,,,,,8.3333,,7.0513,,,,,,,,,,,,9.0909,,,,
"Altoona","WI","Eau Claire","Eau Claire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3476,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,
"Waterford North","WI","Racine","Racine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,
"Vass","NC","Southern Pines","Moore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
